,brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c
182,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093002054,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002054.jpg,Juice Clementine,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE AND CLEMENTINE JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,GUM ARABIC,NATURAL FLAVOR,BETA CAROTENE (COLOR)",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,25.0,27.0,10.0,30.0,0.0,0.0,0.0,0,0.0
183,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093002078,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002078.jpg,Juice Apple,"PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,20.0,30.0,11.0,33.0,0.0,0.0,0.0,0,0.0
184,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609350,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093504091,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093504091.jpg,Juice Ginger,"SPARKLING WATER,SUGAR,NATURAL FLAVOR,CITRIC ACID,NATURAL APPLE EXTRACT (COLOR),GINGER OIL",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,0.0,5.0,29.0,10.0,29.0,0.0,0.0,0.0,0,0.0
185,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,370.0,80.0,6.0,17.0,50.0,US,8.0,2.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002072,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002072.jpg,Lemongrass Basil Chicken,"Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Ginger,Garlic),Sauce (Water,Coconut Milk [Coconut Extract,Water],Green Bell Peppers,Onions,Cane Sugar,Garlic,Fresh Basil,Lemon Juice Concentrate,Ginger,Green Curry Paste [Fresh Green Chilies,Garlic,Wild Ginger,Shallot,Lemongrass,Salt,Kaffir Lime,Sugar,Galangal,Spices,Pepper],Expeller Pressed Canola Oil,Cornstarch,Spices,Lemongrass Extract (Soybean Oil,Lemongrass Extractives),Chicken (Chicken Breast,Water,Expeller Pressed Canola Oil,Cornstarch,Sea Salt,Garlic). Contains Coconut",25.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,20.0,0,30.0,6.0,1.0,312.0,0.0,19.0,460.0,13.0,15.0,44.0,14.0,9.0,0.0,10,45.0
186,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,370.0,110.0,15.0,13.0,40.0,US,16.0,4.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002089,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002089.jpg,Moroccan Lamb Stew,"Sauce (Diced Tomatoes,Water,Lamb Broth,Sweet Potatoes,Onion,Dried Apricots,Garlic,Ginger,Extra Virgin Olive Oil,Honey,Tomato Paste [Tomatoes,Citric Acid],Orange Peel,Spices,Sea Salt),Couscous (Water,Couscous [semolina wheat],Expeller Pressed Canola Oil,Vegetable Base [Dehydrated Vegetables including Onion,Tomato,Sweet Corn,Carrot,Celery,Pumpkin,Carrot Juice,Bell Pepper,Green Leek and Garlic; Sea Salt,Sugar,Yeast Extract,Corn Oil,Spices and Extractives of Celery,Onion & Garlic],Dried Parsley),Lamb (Lamb,Nonfat Yogurt [Cultured Nonfat Milk,Pectin],Water,Cornstarch,Ginger,Sea Salt,Garlic,Spices,Expeller Pressed Canola Oil). Contains Milk,Wheat.",15.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,18.0,0,15.0,3.0,1.0,312.0,0.0,28.0,680.0,18.0,13.0,40.0,18.0,12.0,0.0,45,6.0
187,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,170.0,30.0,2.0,13.0,40.0,US,4.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002201,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002201.jpg,Chicken Nuggets,"Chicken Breast Meat,Water.  Contains 2% Or Less Of: Rice Starch,Lemon Juice Concentrate,Sea Salt,Vinegar,Tocopherols (Vitamin E). PREDUSTED,BATTERED,AND BREADED WITH: Dried Potatoes,Water,Rice Flour,Corn Flour,Corn Starch,Corn Meal,Salt,Garlic Powder,Onion Powder,Expeller Pressed Canola Oil,Cream of Tartar,Sodium Bicarbonate,Spices,Xanthan Gum.",4.0,,,,8.0,,,,,,1,0.0,0.0,GS1 US,17.0,0,3.0,0.5,2.5,85.0,0.0,15.0,370.0,0.0,6.0,17.0,5.0,3.5,0.0,0,4.0
188,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,270.0,130.0,6.0,10.0,30.0,US,5.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002348,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002348.jpg,Turkish Figs & Goat Cheese,"Phyllo Dough (Enriched Unbleached Unbromated Wheat Flour [Wheat Flour Enriched (Niacin,Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Malted Barley Flour],Filtered Water,Organic Wheat Starch,Organic Tapioca Starch,Malted Barley Flour,Natural Flavor,Organic Expeller Pressed Soy Oil,Salt,Non-GMO Soy Lecithin),rBST-Free Cream Cheese* (Cultured Pasteurized Milk And Cream,Skim Milk,Salt,Carob Bean Gum),Figs,Chèvre (Cultured Pasteurized Goat Milk,Salt,Cultures And Enzymes),Organic Expeller Pressed Soy Oil,Clarified Sweet Butter (Cream & Natural Flavoring),Coriander,Clove. CONTAINS: MILK,SOY AND WHEAT INGREDIENTS.",8.0,,,,8.25,,,,,,1,0.0,0.0,GS1 US,6.0,0,36.0,7.0,3.0,78.0,0.0,9.0,210.0,7.0,9.0,28.0,23.0,15.0,0.0,8,0.0
189,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,120.0,29.0,0.0,0.0,0.0,US,4.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002430,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002430.jpg,Bombay Spice Chickpeas,"Organic Chickpeas,Expeller Pressed Canola Oil,Cane Sugar,Salt,Spices,Paprika,Black Bean Powder (Black Beans,Sugar),Onion Powder,Garlic Powder,Tumeric,Yeast Extract,Citric Acid,Extractives Of Paprika And Annato.",0.0,,,,6.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,6.0,28.0,0.0,8.0,200.0,2.0,6.0,16.0,5.0,4.0,0.0,0,0.0
190,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,20.0,5.0,0.0,0.0,0.0,US,0.0,0.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002508,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002508.jpg,Artisan Roasted Chicken Broth,"Chicken Stock,Carrot Stock,Onion Stock,Celery Stock,Sea Salt,Chicken Fat,Toasted Onion Powder,Natural Flavor,Spices.",0.0,,,,32.0,,,,,,1,3.0,115.0,GS1 US,3.0,0,0.0,0.0,4.0,0.0,240.0,22.0,530.0,0.0,0.0,0.0,1.0,0.5,0.0,2,0.0
191,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,35.0,20.0,0.0,1.0,4.99,US,0.0,0.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002607,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002607.jpg,Tikka Masala,"Water,Tomato Paste,Sugar,Canola Oil,Cream,Salt,Modified Corn Starch,Spices,Lemon Juice Concentrate,Yogurt Powder (Cultured Nonfat Milk),Dehydrated Garlic,Paprika,Soy Lecithin,Natural Flavors,Lactic Acid,Turmeric,Sunflower Oil,Xanthan Gum,Natural Smoke Flavor.CONTAINS: MILK,SOY.",2.0,,,,7.0,,,,,,1,0.0,0.0,GS1 US,0.99,0,2.0,0.5,7.0,30.0,0.0,10.0,240.0,3.0,1.0,4.0,3.0,2.0,0.0,4,6.0
192,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,15.0,0.0,0.0,0.0,0.0,US,2.0,0.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002652,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002652.jpg,Harissa,"Water,Roasted Red Pepper Puree,Tomato Paste,Red Bell Pepper,Pear Juice Concentrate,Non-Gmo Native Corn Starch,Lemon Juice Concentrate,Sea Salt,Spices,Onion,Garlic.",4.0,,,,7.0,,,,,,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,7.0,30.0,0.0,7.0,170.0,1.0,1.0,3.0,0.0,0.0,0.0,7,26.0
193,48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0012000,700 Anderson Hill Road,NY,Purchase,10577,0012000000003,US,Pepsi-Cola North America Inc.,50000000,0012000012068,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000012068.jpg,Flavored Water - Raspberry,"FILTERED WATER,NATURAL FLAVOR,CITRIC ACID,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,SODIUM BENZOATE (PRESERVES FRESHNESS),SODIUM CITRATE,SUCRALOSE,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR)",0.0,16.9,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0.0,0.0,GS1 US,0.0,0,0.0,0.0,2.0,0.0,240.0,6.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
194,48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0012000,700 Anderson Hill Road,NY,Purchase,10577,0012000000003,US,Pepsi-Cola North America Inc.,50000000,0012000031144,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000031144.jpg,Flavored Water - Peach Mango,"FILTERED WATER,NATURAL FLAVOR,CITRIC ACID,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,POTASSIUM CITRATE,POTASSIUM SORBATE (PRESERVES FRESHNESS),SUCRALOSE,ACESULFAME POTASSIUM,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR)",0.0,,,,16.9,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0.0,0.0,GS1 US,0.0,0,0.0,0.0,2.0,0.0,240.0,6.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
195,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383007038,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007038.jpg,"Fuji WAXF 2 1/2\ 5lb""",Apple,4.0,,2268.0,,389.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
196,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383010243,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383010243.jpg,Cripps Pink WAXF 3lb 2 ½”,Apple,4.0,,1360.0,,233.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
197,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,100.0,10.0,2.0,0.0,0.0,US,16.0,4.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383300504,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383300504.jpg,D'anjou US#1 2 1/8 3lb,Pear,0.0,,1360.0,,233.0,,,,,,1,0.0,0.0,GS1 US,1.0,0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,17.0,8.0,25.0,2.0,1.0,0.0,0,10.0
198,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90.0,0.0,2.0,0.0,0.0,US,12.0,3.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383310664,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310664.jpg,Dark Sweet 4 Lb,Cherry,2.0,,1814.0,,311.0,,,,,,1,9.0,300.0,GS1 US,2.0,0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,19.0,7.0,22.0,1.0,0.5,0.0,2,15.0
199,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90.0,0.0,2.0,0.0,0.0,US,12.0,3.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383310695,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310695.jpg,Rainier 1 Lb,Cherry,2.0,,454.0,,78.0,,,,,,1,9.0,300.0,GS1 US,2.0,0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,19.0,7.0,22.0,1.0,0.5,0.0,2,15.0
200,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,140.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400016069,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016069.jpg,Original Baked Beans,,10.0,,,,8.3,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,23.0,550.0,12.0,10.0,29.0,2.0,1.0,0.0,0,0.0
201,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,150.0,25.0,3.0,1.0,2.0,US,28.0,7.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018940,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018940.jpg,Refried Black Beans,,10.0,,,,16.0,,,,,,1,17.0,580.0,GS1 US,8.0,0,5.0,1.0,1.0,130.0,0.0,18.0,440.0,2.0,7.0,23.0,5.0,3.0,0.0,0,0.0
202,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,120.0,20.0,4.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400019183,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019183.jpg,Texas Ranchero,,8.0,,624.0,,22.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,26.0,630.0,2.0,7.0,20.0,3.0,2.0,0.0,0,0.0
203,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,15.0,4.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410000267,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410000267.jpg,12 Grain,"WHOLE WHEAT FLOUR,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,SUGAR,SUNFLOWER SEEDS,WHEAT GLUTEN,WHEAT,RYE,CELLULOSE FIBER,OATS,YEAST,SOYBEAN OIL,GROUND CORN,SALT,MOLASSES,BUCKWHEAT,BROWN RICE,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,TRITICALE,BARLEY,FLAXSEED,MILLET,CALCIUM SULFATE,DATEM,GRAIN VINEGAR,CALCIUM CARBONATE,CITRIC ACID,SOY LECITHIN,NUTS [WALNUTS AND/OR HAZELNUTS (FILBERTS) AND/OR ALMONDS],WHEY,SOY FLOUR,NONFAT MILK",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,16.0,43.0,0.0,7.0,170.0,3.0,7.0,21.0,2.0,1.5,0.0,0,0.0
204,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,15.0,2.0,0.0,0.0,US,24.0,6.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410025901,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410025901.jpg,Double Fiber,"WHOLE WHEAT FLOUR,WATER,SUGAR,INULIN (CHICKORY ROOT FIBER),WHEAT GLUTEN,WHEAT FIBER,YEAST,SOYBEAN OIL,CELLULOSE FIBER,POLYDEXTROSE,WHEAT BRAN,MOLASSES,SALT,DATEM,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,GRAIN VINEGAR,CALCIUM SULFATE,CITRIC ACID,SOY LECITHIN,CALCIUM CARBONATE,WHEY,NONFAT MILK",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,16.0,43.0,0.0,7.0,170.0,2.0,7.0,21.0,2.0,1.5,0.0,0,0.0
205,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,15.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410032107,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032107.jpg,Melba Thin,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,RYE FLOUR,SUGAR,SOYBEAN OIL,SALT,GROUND CARAWAY,WHEAT GLUTEN,YEAST,PRESERVATIVES (CALCIUM PROPIONATE,SODIUM PROPIONATE),GRAIN VINEGAR,DATEM,MONO- AND DIGLYCERIDES,FUMARIC ACID,LACTIC ACID,CALCIUM LACTATE,ETHOXYLATED MONO- AND DIGLYCERIDES,CITRIC ACID,GLUCONO DELTA LACTONE,POTASSIUM CITRATE,SODIUM DIACETATE,SOY LECITHIN,CALCIUM CARBONATE,POLYSORBATE 60,CALCIUM SULFATE,PHOSPHORIC ACID.",6.0,,454.0,,16.0,,,,,,1,0.0,0.0,GS1 US,2.0,0,0.0,0.0,11.0,41.0,0.0,12.0,290.0,2.0,7.0,20.0,2.0,1.5,0.0,0,0.0
206,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,210.0,30.0,15.0,0.0,0.0,US,8.0,2.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410133101,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410133101.jpg,Onion Sandwich Rolls,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,DEHYDRATED ONIONS,SOYBEAN OIL,POPPY SEEDS,WHEAT GLUTEN,SALT,MONO- AND DIGLYCERIDES,CORN FLOUR,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,CALCIUM SULFATE,SPICE & COLORING,SOY LECITHIN,NATURAL & ARTIFICIAL FLAVOR,CALCIUM IODATE,SOY FLOUR.",15.0,,552.0,,19.5,,,,,,1,0.0,0.0,GS1 US,6.0,0,3.0,0.5,8.0,69.0,0.0,16.0,380.0,4.0,13.0,39.0,5.0,3.5,0.0,0,0.0
207,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,25.0,0.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410310250,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410310250.jpg,Stuffing Herb Seasoned,"ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WHOLE WHEAT FLOUR,HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SPICES,YEAST,PARSLEY,WHEAT GLUTEN,DISTILLED VINEGAR,ONION POWDER,SOY LECITHIN,CORNSTARCH,SOY FLOUR.",4.0,,396.0,,14.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,15.0,27.0,0.0,14.0,340.0,2.0,6.0,18.0,4.0,2.5,0.0,0,0.0
208,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,25.0,0.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410311271,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410311271.jpg,Stuffing Cornbread,"ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],YELLOW CORN MEAL,HIGH FRUCTOSE CORN SYRUP,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),SALT. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: WHEAT GLUTEN,DEHYDRATED ONION,YEAST,SPICES,DISTILLED VINEGAR,RED PEPPER,PAPRIKA (COLOR),SOY LECITHIN,SOY FLOUR.",0.0,,396.0,,14.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,15.0,27.0,0.0,10.0,240.0,2.0,6.0,19.0,4.0,2.5,0.0,0,0.0
209,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,25.0,0.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410312063,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312063.jpg,Stuffing Sage & Onion,"ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WHOLE WHEAT FLOUR,HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),DEHYDRATED ONION. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST,SPICES,WHEAT GLUTEN,DISTILLED VINEGAR,SOY LECITHIN,CORNSTARCH,SOY FLOUR.",2.0,,396.0,,14.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,15.0,27.0,0.0,14.0,340.0,2.0,6.0,18.0,4.0,2.5,0.0,0,0.0
